"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr"
"813",NA,"GLMM","5"," 9","0.1","1.5",0.04,0.996062360801782
"814",NA,"GLMM","5"," 9","0.1","1.5",0.05,0.996865671641791
"815",NA,"GLMM","5"," 9","0.1","1.5",0.06,0.9974327563249
"816",NA,"GLMM","5"," 9","0.1","1.5",0.07,0.99780854197349
"817",NA,"GLMM","5"," 9","0.1","1.5",0.08,0.99803300330033
"818",NA,"GLMM","5"," 9","0.1","1.5",0.09,0.998392344497608
"819",NA,"GLMM","5"," 9","0.1","1.5",0.1,0.998612345679012
"820",NA,"GLMM","5"," 9","0.1","1.5",0.11,0.998928270042194
"821",NA,"GLMM","5"," 9","0.1","1.5",0.12,0.998375
"822",NA,"GLMM","5"," 9","0.1","1.5",0.13,0.998
"823",NA,"GLMM","5"," 9","0.1","1.5",0.14,0.998
"824",NA,"GLMM","5"," 9","0.1","1.5",0.15,0.998
"825",NA,"GLMM","5"," 9","0.1","1.5",0.16,0.998
"826",NA,"GLMM","5"," 9","0.1","1.5",0.17,0.998
"827",NA,"GLMM","5"," 9","0.1","1.5",0.18,0.998
"828",NA,"GLMM","5"," 9","0.1","1.5",0.19,0.998
"829",NA,"GLMM","5"," 9","0.1","1.5",0.2,0.998
"830",NA,"GLMM","5"," 9","0.1","1.5",0.21,0.998
"831",NA,"GLMM","5"," 9","0.1","1.5",0.22,0.998
"832",NA,"GLMM","5"," 9","0.1","1.5",0.23,0.998
"833",NA,"GLMM","5"," 9","0.1","1.5",0.24,0.998
"834",NA,"GLMM","5"," 9","0.1","1.5",0.25,0.998
"835",NA,"GLMM","5"," 9","0.1","1.5",0.26,0.998
"836",NA,"GLMM","5"," 9","0.1","1.5",0.27,0.998
"837",NA,"GLMM","5"," 9","0.1","1.5",0.28,0.998
"838",NA,"GLMM","5"," 9","0.1","1.5",0.29,0.998
"839",NA,"GLMM","5"," 9","0.1","1.5",0.3,0.998
"840",NA,"GLMM","5"," 9","0.1","1.5",0.31,0.998
"841",NA,"GLMM","5"," 9","0.1","1.5",0.32,0.998
"842",NA,"GLMM","5"," 9","0.1","1.5",0.33,0.998
"843",NA,"GLMM","5"," 9","0.1","1.5",0.34,0.998
"844",NA,"GLMM","5"," 9","0.1","1.5",0.35,0.998
"845",NA,"GLMM","5"," 9","0.1","1.5",0.36,0.998
"846",NA,"GLMM","5"," 9","0.1","1.5",0.37,0.998
"847",NA,"GLMM","5"," 9","0.1","1.5",0.38,0.998
"848",NA,"GLMM","5"," 9","0.1","1.5",0.39,0.998
"849",NA,"GLMM","5"," 9","0.1","1.5",0.4,0.998
"850",NA,"GLMM","5"," 9","0.1","1.5",0.41,0.998
"851",NA,"GLMM","5"," 9","0.1","1.5",0.42,0.998
"852",NA,"GLMM","5"," 9","0.1","1.5",0.43,0.998
"853",NA,"GLMM","5"," 9","0.1","1.5",0.44,0.998
"854",NA,"GLMM","5"," 9","0.1","1.5",0.45,0.998
"855",NA,"GLMM","5"," 9","0.1","1.5",0.46,0.998
"856",NA,"GLMM","5"," 9","0.1","1.5",0.47,0.998
"857",NA,"GLMM","5"," 9","0.1","1.5",0.48,0.998
"858",NA,"GLMM","5"," 9","0.1","1.5",0.49,0.998
"859",NA,"GLMM","5"," 9","0.1","1.5",0.5,0.998
"860",NA,"GLMM","5"," 9","0.1","1.5",0.51,0.998
"861",NA,"GLMM","5"," 9","0.1","1.5",0.52,0.998
"862",NA,"GLMM","5"," 9","0.1","1.5",0.53,0.998
"863",NA,"GLMM","5"," 9","0.1","1.5",0.54,0.998
"864",NA,"GLMM","5"," 9","0.1","1.5",0.55,0.998
"865",NA,"GLMM","5"," 9","0.1","1.5",0.56,0.998
"866",NA,"GLMM","5"," 9","0.1","1.5",0.57,0.998
"867",NA,"GLMM","5"," 9","0.1","1.5",0.58,0.998
"868",NA,"GLMM","5"," 9","0.1","1.5",0.59,0.998
"869",NA,"GLMM","5"," 9","0.1","1.5",0.6,0.998
"870",NA,"GLMM","5"," 9","0.1","1.5",0.61,0.998
"871",NA,"GLMM","5"," 9","0.1","1.5",0.62,0.998
"872",NA,"GLMM","5"," 9","0.1","1.5",0.63,0.998
"873",NA,"GLMM","5"," 9","0.1","1.5",0.64,0.998
"874",NA,"GLMM","5"," 9","0.1","1.5",0.65,0.998
"875",NA,"GLMM","5"," 9","0.1","1.5",0.66,0.998
"876",NA,"GLMM","5"," 9","0.1","1.5",0.67,0.998
"877",NA,"GLMM","5"," 9","0.1","1.5",0.68,0.998
"878",NA,"GLMM","5"," 9","0.1","1.5",0.69,0.998
"879",NA,"GLMM","5"," 9","0.1","1.5",0.7,0.998
"880",NA,"GLMM","5"," 9","0.1","1.5",0.71,0.998
"881",NA,"GLMM","5"," 9","0.1","1.5",0.72,0.998
"882",NA,"GLMM","5"," 9","0.1","1.5",0.73,0.998
"883",NA,"GLMM","5"," 9","0.1","1.5",0.74,0.998
"884",NA,"GLMM","5"," 9","0.1","1.5",0.75,0.998
"885",NA,"GLMM","5"," 9","0.1","1.5",0.76,0.998
"886",NA,"GLMM","5"," 9","0.1","1.5",0.77,0.998
"887",NA,"GLMM","5"," 9","0.1","1.5",0.78,0.998
"888",NA,"GLMM","5"," 9","0.1","1.5",0.79,0.998
"889",NA,"GLMM","5"," 9","0.1","1.5",0.8,0.998
"890",NA,"GLMM","5"," 9","0.1","1.5",0.81,0.998
"891",NA,"GLMM","5"," 9","0.1","1.5",0.82,0.998
"892",NA,"GLMM","5"," 9","0.1","1.5",0.83,0.998
"893",NA,"GLMM","5"," 9","0.1","1.5",0.84,0.998
"894",NA,"GLMM","5"," 9","0.1","1.5",0.85,0.998
"895",NA,"GLMM","5"," 9","0.1","1.5",0.86,0.998
"896",NA,"GLMM","5"," 9","0.1","1.5",0.87,0.998
"897",NA,"GLMM","5"," 9","0.1","1.5",0.88,0.998
"898",NA,"GLMM","5"," 9","0.1","1.5",0.89,0.998
"899",NA,"GLMM","5"," 9","0.1","1.5",0.9,0.998
"900",NA,"GLMM","5"," 9","0.1","1.5",0.91,0.998
"901",NA,"GLMM","5"," 9","0.1","1.5",0.92,0.998
"902",NA,"GLMM","5"," 9","0.1","1.5",0.93,0.998
"903",NA,"GLMM","5"," 9","0.1","1.5",0.94,0.998
"904",NA,"GLMM","5"," 9","0.1","1.5",0.95,0.998
"905",NA,"GLMM","5"," 9","0.1","1.5",0.96,0.998
"906",NA,"GLMM","5"," 9","0.1","1.5",0.97,0.998
"907",NA,"GLMM","5"," 9","0.1","1.5",0.98,0.998
"908",NA,"GLMM","5"," 9","0.1","1.5",0.99,0.998
"909",NA,"GLMM","5"," 9","0.1","1.5",1,1
"910",NA,"GLMM","5","10","0.1","1.5",0,0
"911",NA,"GLMM","5","10","0.1","1.5",0.01,0.984363354037267
"912",NA,"GLMM","5","10","0.1","1.5",0.02,0.991767233661594
"913",NA,"GLMM","5","10","0.1","1.5",0.03,0.995092651757189
"914",NA,"GLMM","5","10","0.1","1.5",0.04,0.996062360801782
"915",NA,"GLMM","5","10","0.1","1.5",0.05,0.996865671641791
"916",NA,"GLMM","5","10","0.1","1.5",0.06,0.9974327563249
"917",NA,"GLMM","5","10","0.1","1.5",0.07,0.99780854197349
"918",NA,"GLMM","5","10","0.1","1.5",0.08,0.99803300330033
"919",NA,"GLMM","5","10","0.1","1.5",0.09,0.998392344497608
"920",NA,"GLMM","5","10","0.1","1.5",0.1,0.998612345679012
"921",NA,"GLMM","5","10","0.1","1.5",0.11,0.998928270042194
"922",NA,"GLMM","5","10","0.1","1.5",0.12,0.998375
"923",NA,"GLMM","5","10","0.1","1.5",0.13,0.998
"924",NA,"GLMM","5","10","0.1","1.5",0.14,0.998
"925",NA,"GLMM","5","10","0.1","1.5",0.15,0.998
"926",NA,"GLMM","5","10","0.1","1.5",0.16,0.998
"927",NA,"GLMM","5","10","0.1","1.5",0.17,0.998
"928",NA,"GLMM","5","10","0.1","1.5",0.18,0.998
"929",NA,"GLMM","5","10","0.1","1.5",0.19,0.998
"930",NA,"GLMM","5","10","0.1","1.5",0.2,0.998
"931",NA,"GLMM","5","10","0.1","1.5",0.21,0.998
"932",NA,"GLMM","5","10","0.1","1.5",0.22,0.998
"933",NA,"GLMM","5","10","0.1","1.5",0.23,0.998
"934",NA,"GLMM","5","10","0.1","1.5",0.24,0.998
"935",NA,"GLMM","5","10","0.1","1.5",0.25,0.998
"936",NA,"GLMM","5","10","0.1","1.5",0.26,0.998
"937",NA,"GLMM","5","10","0.1","1.5",0.27,0.998
"938",NA,"GLMM","5","10","0.1","1.5",0.28,0.998
"939",NA,"GLMM","5","10","0.1","1.5",0.29,0.998
"940",NA,"GLMM","5","10","0.1","1.5",0.3,0.998
"941",NA,"GLMM","5","10","0.1","1.5",0.31,0.998
"942",NA,"GLMM","5","10","0.1","1.5",0.32,0.998
"943",NA,"GLMM","5","10","0.1","1.5",0.33,0.998
"944",NA,"GLMM","5","10","0.1","1.5",0.34,0.998
"945",NA,"GLMM","5","10","0.1","1.5",0.35,0.998
"946",NA,"GLMM","5","10","0.1","1.5",0.36,0.998
"947",NA,"GLMM","5","10","0.1","1.5",0.37,0.998
"948",NA,"GLMM","5","10","0.1","1.5",0.38,0.998
"949",NA,"GLMM","5","10","0.1","1.5",0.39,0.998
"950",NA,"GLMM","5","10","0.1","1.5",0.4,0.998
"951",NA,"GLMM","5","10","0.1","1.5",0.41,0.998
"952",NA,"GLMM","5","10","0.1","1.5",0.42,0.998
"953",NA,"GLMM","5","10","0.1","1.5",0.43,0.998
"954",NA,"GLMM","5","10","0.1","1.5",0.44,0.998
"955",NA,"GLMM","5","10","0.1","1.5",0.45,0.998
"956",NA,"GLMM","5","10","0.1","1.5",0.46,0.998
"957",NA,"GLMM","5","10","0.1","1.5",0.47,0.998
"958",NA,"GLMM","5","10","0.1","1.5",0.48,0.998
"959",NA,"GLMM","5","10","0.1","1.5",0.49,0.998
"960",NA,"GLMM","5","10","0.1","1.5",0.5,0.998
"961",NA,"GLMM","5","10","0.1","1.5",0.51,0.998
"962",NA,"GLMM","5","10","0.1","1.5",0.52,0.998
"963",NA,"GLMM","5","10","0.1","1.5",0.53,0.998
"964",NA,"GLMM","5","10","0.1","1.5",0.54,0.998
"965",NA,"GLMM","5","10","0.1","1.5",0.55,0.998
"966",NA,"GLMM","5","10","0.1","1.5",0.56,0.998
"967",NA,"GLMM","5","10","0.1","1.5",0.57,0.998
"968",NA,"GLMM","5","10","0.1","1.5",0.58,0.998
"969",NA,"GLMM","5","10","0.1","1.5",0.59,0.998
"970",NA,"GLMM","5","10","0.1","1.5",0.6,0.998
"971",NA,"GLMM","5","10","0.1","1.5",0.61,0.998
"972",NA,"GLMM","5","10","0.1","1.5",0.62,0.998
"973",NA,"GLMM","5","10","0.1","1.5",0.63,0.998
"974",NA,"GLMM","5","10","0.1","1.5",0.64,0.998
"975",NA,"GLMM","5","10","0.1","1.5",0.65,0.998
"976",NA,"GLMM","5","10","0.1","1.5",0.66,0.998
"977",NA,"GLMM","5","10","0.1","1.5",0.67,0.998
"978",NA,"GLMM","5","10","0.1","1.5",0.68,0.998
"979",NA,"GLMM","5","10","0.1","1.5",0.69,0.998
"980",NA,"GLMM","5","10","0.1","1.5",0.7,0.998
"981",NA,"GLMM","5","10","0.1","1.5",0.71,0.998
"982",NA,"GLMM","5","10","0.1","1.5",0.72,0.998
"983",NA,"GLMM","5","10","0.1","1.5",0.73,0.998
"984",NA,"GLMM","5","10","0.1","1.5",0.74,0.998
"985",NA,"GLMM","5","10","0.1","1.5",0.75,0.998
"986",NA,"GLMM","5","10","0.1","1.5",0.76,0.998
"987",NA,"GLMM","5","10","0.1","1.5",0.77,0.998
"988",NA,"GLMM","5","10","0.1","1.5",0.78,0.998
"989",NA,"GLMM","5","10","0.1","1.5",0.79,0.998
"990",NA,"GLMM","5","10","0.1","1.5",0.8,0.998
"991",NA,"GLMM","5","10","0.1","1.5",0.81,0.998
"992",NA,"GLMM","5","10","0.1","1.5",0.82,0.998
"993",NA,"GLMM","5","10","0.1","1.5",0.83,0.998
"994",NA,"GLMM","5","10","0.1","1.5",0.84,0.998
"995",NA,"GLMM","5","10","0.1","1.5",0.85,0.998
"996",NA,"GLMM","5","10","0.1","1.5",0.86,0.998
"997",NA,"GLMM","5","10","0.1","1.5",0.87,0.998
"998",NA,"GLMM","5","10","0.1","1.5",0.88,0.998
"999",NA,"GLMM","5","10","0.1","1.5",0.89,0.998
"1000",NA,"GLMM","5","10","0.1","1.5",0.9,0.998
"1001",NA,"GLMM","5","10","0.1","1.5",0.91,0.998
"1002",NA,"GLMM","5","10","0.1","1.5",0.92,0.998
"1003",NA,"GLMM","5","10","0.1","1.5",0.93,0.998
"1004",NA,"GLMM","5","10","0.1","1.5",0.94,0.998
"1005",NA,"GLMM","5","10","0.1","1.5",0.95,0.998
"1006",NA,"GLMM","5","10","0.1","1.5",0.96,0.998
"1007",NA,"GLMM","5","10","0.1","1.5",0.97,0.998
"1008",NA,"GLMM","5","10","0.1","1.5",0.98,0.998
"1009",NA,"GLMM","5","10","0.1","1.5",0.99,0.998
"1010",NA,"GLMM","5","10","0.1","1.5",1,1
"1011",NA,"GLMM","5","11","0.1","1.5",0,0
"1012",NA,"GLMM","5","11","0.1","1.5",0.01,0.984363354037267
"1013",NA,"GLMM","5","11","0.1","1.5",0.02,0.991767233661594
"1014",NA,"GLMM","5","11","0.1","1.5",0.03,0.995092651757189
"1015",NA,"GLMM","5","11","0.1","1.5",0.04,0.996062360801782
"1016",NA,"GLMM","5","11","0.1","1.5",0.05,0.996865671641791
"1017",NA,"GLMM","5","11","0.1","1.5",0.06,0.9974327563249
"1018",NA,"GLMM","5","11","0.1","1.5",0.07,0.99780854197349
"1019",NA,"GLMM","5","11","0.1","1.5",0.08,0.99803300330033
"1020",NA,"GLMM","5","11","0.1","1.5",0.09,0.998392344497608
"1021",NA,"GLMM","5","11","0.1","1.5",0.1,0.998612345679012
"1022",NA,"GLMM","5","11","0.1","1.5",0.11,0.998928270042194
"1023",NA,"GLMM","5","11","0.1","1.5",0.12,0.998375
"1024",NA,"GLMM","5","11","0.1","1.5",0.13,0.998
"1025",NA,"GLMM","5","11","0.1","1.5",0.14,0.998
"1026",NA,"GLMM","5","11","0.1","1.5",0.15,0.998
"1027",NA,"GLMM","5","11","0.1","1.5",0.16,0.998
"1028",NA,"GLMM","5","11","0.1","1.5",0.17,0.998
"1029",NA,"GLMM","5","11","0.1","1.5",0.18,0.998
"1030",NA,"GLMM","5","11","0.1","1.5",0.19,0.998
"1031",NA,"GLMM","5","11","0.1","1.5",0.2,0.998
"1032",NA,"GLMM","5","11","0.1","1.5",0.21,0.998
"1033",NA,"GLMM","5","11","0.1","1.5",0.22,0.998
"1034",NA,"GLMM","5","11","0.1","1.5",0.23,0.998
"1035",NA,"GLMM","5","11","0.1","1.5",0.24,0.998
"1036",NA,"GLMM","5","11","0.1","1.5",0.25,0.998
"1037",NA,"GLMM","5","11","0.1","1.5",0.26,0.998
"1038",NA,"GLMM","5","11","0.1","1.5",0.27,0.998
"1039",NA,"GLMM","5","11","0.1","1.5",0.28,0.998
"1040",NA,"GLMM","5","11","0.1","1.5",0.29,0.998
"1041",NA,"GLMM","5","11","0.1","1.5",0.3,0.998
"1042",NA,"GLMM","5","11","0.1","1.5",0.31,0.998
"1043",NA,"GLMM","5","11","0.1","1.5",0.32,0.998
"1044",NA,"GLMM","5","11","0.1","1.5",0.33,0.998
"1045",NA,"GLMM","5","11","0.1","1.5",0.34,0.998
"1046",NA,"GLMM","5","11","0.1","1.5",0.35,0.998
"1047",NA,"GLMM","5","11","0.1","1.5",0.36,0.998
"1048",NA,"GLMM","5","11","0.1","1.5",0.37,0.998
"1049",NA,"GLMM","5","11","0.1","1.5",0.38,0.998
"1050",NA,"GLMM","5","11","0.1","1.5",0.39,0.998
"1051",NA,"GLMM","5","11","0.1","1.5",0.4,0.998
"1052",NA,"GLMM","5","11","0.1","1.5",0.41,0.998
"1053",NA,"GLMM","5","11","0.1","1.5",0.42,0.998
"1054",NA,"GLMM","5","11","0.1","1.5",0.43,0.998
"1055",NA,"GLMM","5","11","0.1","1.5",0.44,0.998
"1056",NA,"GLMM","5","11","0.1","1.5",0.45,0.998
"1057",NA,"GLMM","5","11","0.1","1.5",0.46,0.998
"1058",NA,"GLMM","5","11","0.1","1.5",0.47,0.998
"1059",NA,"GLMM","5","11","0.1","1.5",0.48,0.998
"1060",NA,"GLMM","5","11","0.1","1.5",0.49,0.998
"1061",NA,"GLMM","5","11","0.1","1.5",0.5,0.998
"1062",NA,"GLMM","5","11","0.1","1.5",0.51,0.998
"1063",NA,"GLMM","5","11","0.1","1.5",0.52,0.998
"1064",NA,"GLMM","5","11","0.1","1.5",0.53,0.998
"1065",NA,"GLMM","5","11","0.1","1.5",0.54,0.998
"1066",NA,"GLMM","5","11","0.1","1.5",0.55,0.998
"1067",NA,"GLMM","5","11","0.1","1.5",0.56,0.998
"1068",NA,"GLMM","5","11","0.1","1.5",0.57,0.998
"1069",NA,"GLMM","5","11","0.1","1.5",0.58,0.998
"1070",NA,"GLMM","5","11","0.1","1.5",0.59,0.998
"1071",NA,"GLMM","5","11","0.1","1.5",0.6,0.998
"1072",NA,"GLMM","5","11","0.1","1.5",0.61,0.998
"1073",NA,"GLMM","5","11","0.1","1.5",0.62,0.998
"1074",NA,"GLMM","5","11","0.1","1.5",0.63,0.998
"1075",NA,"GLMM","5","11","0.1","1.5",0.64,0.998
"1076",NA,"GLMM","5","11","0.1","1.5",0.65,0.998
"1077",NA,"GLMM","5","11","0.1","1.5",0.66,0.998
"1078",NA,"GLMM","5","11","0.1","1.5",0.67,0.998
"1079",NA,"GLMM","5","11","0.1","1.5",0.68,0.998
"1080",NA,"GLMM","5","11","0.1","1.5",0.69,0.998
"1081",NA,"GLMM","5","11","0.1","1.5",0.7,0.998
"1082",NA,"GLMM","5","11","0.1","1.5",0.71,0.998
"1083",NA,"GLMM","5","11","0.1","1.5",0.72,0.998
"1084",NA,"GLMM","5","11","0.1","1.5",0.73,0.998
"1085",NA,"GLMM","5","11","0.1","1.5",0.74,0.998
"1086",NA,"GLMM","5","11","0.1","1.5",0.75,0.998
"1087",NA,"GLMM","5","11","0.1","1.5",0.76,0.998
"1088",NA,"GLMM","5","11","0.1","1.5",0.77,0.998
"1089",NA,"GLMM","5","11","0.1","1.5",0.78,0.998
"1090",NA,"GLMM","5","11","0.1","1.5",0.79,0.998
"1091",NA,"GLMM","5","11","0.1","1.5",0.8,0.998
"1092",NA,"GLMM","5","11","0.1","1.5",0.81,0.998
"1093",NA,"GLMM","5","11","0.1","1.5",0.82,0.998
"1094",NA,"GLMM","5","11","0.1","1.5",0.83,0.998
"1095",NA,"GLMM","5","11","0.1","1.5",0.84,0.998
"1096",NA,"GLMM","5","11","0.1","1.5",0.85,0.998
"1097",NA,"GLMM","5","11","0.1","1.5",0.86,0.998
"1098",NA,"GLMM","5","11","0.1","1.5",0.87,0.998
"1099",NA,"GLMM","5","11","0.1","1.5",0.88,0.998
"1100",NA,"GLMM","5","11","0.1","1.5",0.89,0.998
"1101",NA,"GLMM","5","11","0.1","1.5",0.9,0.998
"1102",NA,"GLMM","5","11","0.1","1.5",0.91,0.998
"1103",NA,"GLMM","5","11","0.1","1.5",0.92,0.998
"1104",NA,"GLMM","5","11","0.1","1.5",0.93,0.998
"1105",NA,"GLMM","5","11","0.1","1.5",0.94,0.998
"1106",NA,"GLMM","5","11","0.1","1.5",0.95,0.998
"1107",NA,"GLMM","5","11","0.1","1.5",0.96,0.998
"1108",NA,"GLMM","5","11","0.1","1.5",0.97,0.998
"1109",NA,"GLMM","5","11","0.1","1.5",0.98,0.998
"1110",NA,"GLMM","5","11","0.1","1.5",0.99,0.998
"1111",NA,"GLMM","5","11","0.1","1.5",1,1
"1112",NA,"GLMM","5","12","0.1","1.5",0,0
"1113",NA,"GLMM","5","12","0.1","1.5",0.01,0.984363354037267
"1114",NA,"GLMM","5","12","0.1","1.5",0.02,0.991767233661594
"1115",NA,"GLMM","5","12","0.1","1.5",0.03,0.995092651757189
"1116",NA,"GLMM","5","12","0.1","1.5",0.04,0.996062360801782
"1117",NA,"GLMM","5","12","0.1","1.5",0.05,0.996865671641791
"1118",NA,"GLMM","5","12","0.1","1.5",0.06,0.9974327563249
"1119",NA,"GLMM","5","12","0.1","1.5",0.07,0.99780854197349
"1120",NA,"GLMM","5","12","0.1","1.5",0.08,0.99803300330033
"1121",NA,"GLMM","5","12","0.1","1.5",0.09,0.998392344497608
"1122",NA,"GLMM","5","12","0.1","1.5",0.1,0.998612345679012
"1123",NA,"GLMM","5","12","0.1","1.5",0.11,0.998928270042194
"1124",NA,"GLMM","5","12","0.1","1.5",0.12,0.998375
"1125",NA,"GLMM","5","12","0.1","1.5",0.13,0.998
"1126",NA,"GLMM","5","12","0.1","1.5",0.14,0.998
"1127",NA,"GLMM","5","12","0.1","1.5",0.15,0.998
"1128",NA,"GLMM","5","12","0.1","1.5",0.16,0.998
"1129",NA,"GLMM","5","12","0.1","1.5",0.17,0.998
"1130",NA,"GLMM","5","12","0.1","1.5",0.18,0.998
"1131",NA,"GLMM","5","12","0.1","1.5",0.19,0.998
"1132",NA,"GLMM","5","12","0.1","1.5",0.2,0.998
"1133",NA,"GLMM","5","12","0.1","1.5",0.21,0.998
"1134",NA,"GLMM","5","12","0.1","1.5",0.22,0.998
"1135",NA,"GLMM","5","12","0.1","1.5",0.23,0.998
"1136",NA,"GLMM","5","12","0.1","1.5",0.24,0.998
"1137",NA,"GLMM","5","12","0.1","1.5",0.25,0.998
"1138",NA,"GLMM","5","12","0.1","1.5",0.26,0.998
"1139",NA,"GLMM","5","12","0.1","1.5",0.27,0.998
"1140",NA,"GLMM","5","12","0.1","1.5",0.28,0.998
"1141",NA,"GLMM","5","12","0.1","1.5",0.29,0.998
"1142",NA,"GLMM","5","12","0.1","1.5",0.3,0.998
"1143",NA,"GLMM","5","12","0.1","1.5",0.31,0.998
"1144",NA,"GLMM","5","12","0.1","1.5",0.32,0.998
"1145",NA,"GLMM","5","12","0.1","1.5",0.33,0.998
"1146",NA,"GLMM","5","12","0.1","1.5",0.34,0.998
"1147",NA,"GLMM","5","12","0.1","1.5",0.35,0.998
"1148",NA,"GLMM","5","12","0.1","1.5",0.36,0.998
"1149",NA,"GLMM","5","12","0.1","1.5",0.37,0.998
"1150",NA,"GLMM","5","12","0.1","1.5",0.38,0.998
"1151",NA,"GLMM","5","12","0.1","1.5",0.39,0.998
"1152",NA,"GLMM","5","12","0.1","1.5",0.4,0.998
"1153",NA,"GLMM","5","12","0.1","1.5",0.41,0.998
"1154",NA,"GLMM","5","12","0.1","1.5",0.42,0.998
"1155",NA,"GLMM","5","12","0.1","1.5",0.43,0.998
"1156",NA,"GLMM","5","12","0.1","1.5",0.44,0.998
"1157",NA,"GLMM","5","12","0.1","1.5",0.45,0.998
"1158",NA,"GLMM","5","12","0.1","1.5",0.46,0.998
"1159",NA,"GLMM","5","12","0.1","1.5",0.47,0.998
"1160",NA,"GLMM","5","12","0.1","1.5",0.48,0.998
"1161",NA,"GLMM","5","12","0.1","1.5",0.49,0.998
"1162",NA,"GLMM","5","12","0.1","1.5",0.5,0.998
"1163",NA,"GLMM","5","12","0.1","1.5",0.51,0.998
"1164",NA,"GLMM","5","12","0.1","1.5",0.52,0.998
"1165",NA,"GLMM","5","12","0.1","1.5",0.53,0.998
"1166",NA,"GLMM","5","12","0.1","1.5",0.54,0.998
"1167",NA,"GLMM","5","12","0.1","1.5",0.55,0.998
"1168",NA,"GLMM","5","12","0.1","1.5",0.56,0.998
"1169",NA,"GLMM","5","12","0.1","1.5",0.57,0.998
"1170",NA,"GLMM","5","12","0.1","1.5",0.58,0.998
"1171",NA,"GLMM","5","12","0.1","1.5",0.59,0.998
"1172",NA,"GLMM","5","12","0.1","1.5",0.6,0.998
"1173",NA,"GLMM","5","12","0.1","1.5",0.61,0.998
"1174",NA,"GLMM","5","12","0.1","1.5",0.62,0.998
"1175",NA,"GLMM","5","12","0.1","1.5",0.63,0.998
"1176",NA,"GLMM","5","12","0.1","1.5",0.64,0.998
"1177",NA,"GLMM","5","12","0.1","1.5",0.65,0.998
"1178",NA,"GLMM","5","12","0.1","1.5",0.66,0.998
"1179",NA,"GLMM","5","12","0.1","1.5",0.67,0.998
"1180",NA,"GLMM","5","12","0.1","1.5",0.68,0.998
"1181",NA,"GLMM","5","12","0.1","1.5",0.69,0.998
"1182",NA,"GLMM","5","12","0.1","1.5",0.7,0.998
"1183",NA,"GLMM","5","12","0.1","1.5",0.71,0.998
"1184",NA,"GLMM","5","12","0.1","1.5",0.72,0.998
"1185",NA,"GLMM","5","12","0.1","1.5",0.73,0.998
"1186",NA,"GLMM","5","12","0.1","1.5",0.74,0.998
"1187",NA,"GLMM","5","12","0.1","1.5",0.75,0.998
"1188",NA,"GLMM","5","12","0.1","1.5",0.76,0.998
"1189",NA,"GLMM","5","12","0.1","1.5",0.77,0.998
"1190",NA,"GLMM","5","12","0.1","1.5",0.78,0.998
"1191",NA,"GLMM","5","12","0.1","1.5",0.79,0.998
"1192",NA,"GLMM","5","12","0.1","1.5",0.8,0.998
"1193",NA,"GLMM","5","12","0.1","1.5",0.81,0.998
"1194",NA,"GLMM","5","12","0.1","1.5",0.82,0.998
"1195",NA,"GLMM","5","12","0.1","1.5",0.83,0.998
"1196",NA,"GLMM","5","12","0.1","1.5",0.84,0.998
"1197",NA,"GLMM","5","12","0.1","1.5",0.85,0.998
"1198",NA,"GLMM","5","12","0.1","1.5",0.86,0.998
"1199",NA,"GLMM","5","12","0.1","1.5",0.87,0.998
"1200",NA,"GLMM","5","12","0.1","1.5",0.88,0.998
"1201",NA,"GLMM","5","12","0.1","1.5",0.89,0.998
"1202",NA,"GLMM","5","12","0.1","1.5",0.9,0.998
"1203",NA,"GLMM","5","12","0.1","1.5",0.91,0.998
"1204",NA,"GLMM","5","12","0.1","1.5",0.92,0.998
"1205",NA,"GLMM","5","12","0.1","1.5",0.93,0.998
"1206",NA,"GLMM","5","12","0.1","1.5",0.94,0.998
"1207",NA,"GLMM","5","12","0.1","1.5",0.95,0.998
"1208",NA,"GLMM","5","12","0.1","1.5",0.96,0.998
"1209",NA,"GLMM","5","12","0.1","1.5",0.97,0.998
"1210",NA,"GLMM","5","12","0.1","1.5",0.98,0.998
"1211",NA,"GLMM","5","12","0.1","1.5",0.99,0.998
"1212",NA,"GLMM","5","12","0.1","1.5",1,1
"1213",NA,"GLMM","5","13","0.1","1.5",0,0
"1214",NA,"GLMM","5","13","0.1","1.5",0.01,0.984363354037267
"1215",NA,"GLMM","5","13","0.1","1.5",0.02,0.991767233661594
"1216",NA,"GLMM","5","13","0.1","1.5",0.03,0.995092651757189
"1217",NA,"GLMM","5","13","0.1","1.5",0.04,0.996062360801782
"1218",NA,"GLMM","5","13","0.1","1.5",0.05,0.996865671641791
"1219",NA,"GLMM","5","13","0.1","1.5",0.06,0.9974327563249
"1220",NA,"GLMM","5","13","0.1","1.5",0.07,0.99780854197349
"1221",NA,"GLMM","5","13","0.1","1.5",0.08,0.99803300330033
"1222",NA,"GLMM","5","13","0.1","1.5",0.09,0.998392344497608
"1223",NA,"GLMM","5","13","0.1","1.5",0.1,0.998612345679012
"1224",NA,"GLMM","5","13","0.1","1.5",0.11,0.998928270042194
"1225",NA,"GLMM","5","13","0.1","1.5",0.12,0.998375
"1226",NA,"GLMM","5","13","0.1","1.5",0.13,0.998
"1227",NA,"GLMM","5","13","0.1","1.5",0.14,0.998
"1228",NA,"GLMM","5","13","0.1","1.5",0.15,0.998
"1229",NA,"GLMM","5","13","0.1","1.5",0.16,0.998
