"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr"
"17962","edgeR-robust","ciri","5","28","0.1","1.5",0.84,0.982683982683983
"17963","edgeR-robust","ciri","5","28","0.1","1.5",0.85,0.982683982683983
"17964","edgeR-robust","ciri","5","28","0.1","1.5",0.86,0.982683982683983
"17965","edgeR-robust","ciri","5","28","0.1","1.5",0.87,0.986147186147186
"17966","edgeR-robust","ciri","5","28","0.1","1.5",0.88,0.987824675324675
"17967","edgeR-robust","ciri","5","28","0.1","1.5",0.89,0.989177489177489
"17968","edgeR-robust","ciri","5","28","0.1","1.5",0.9,0.991341991341991
"17969","edgeR-robust","ciri","5","28","0.1","1.5",0.91,0.991341991341991
"17970","edgeR-robust","ciri","5","28","0.1","1.5",0.92,0.994982290436836
"17971","edgeR-robust","ciri","5","28","0.1","1.5",0.93,0.995670995670996
"17972","edgeR-robust","ciri","5","28","0.1","1.5",0.94,0.995670995670996
"17973","edgeR-robust","ciri","5","28","0.1","1.5",0.95,0.995670995670996
"17974","edgeR-robust","ciri","5","28","0.1","1.5",0.96,0.995670995670996
"17975","edgeR-robust","ciri","5","28","0.1","1.5",0.97,0.995670995670996
"17976","edgeR-robust","ciri","5","28","0.1","1.5",0.98,0.995670995670996
"17977","edgeR-robust","ciri","5","28","0.1","1.5",0.99,0.995670995670996
"17978","edgeR-robust","ciri","5","28","0.1","1.5",1,1
"17979","edgeR-robust","ciri","5","29","0.1","1.5",0,0
"17980","edgeR-robust","ciri","5","29","0.1","1.5",0.01,0.550883129745791
"17981","edgeR-robust","ciri","5","29","0.1","1.5",0.02,0.602233960603059
"17982","edgeR-robust","ciri","5","29","0.1","1.5",0.03,0.631759656652361
"17983","edgeR-robust","ciri","5","29","0.1","1.5",0.04,0.642377309199478
"17984","edgeR-robust","ciri","5","29","0.1","1.5",0.05,0.669043333794822
"17985","edgeR-robust","ciri","5","29","0.1","1.5",0.06,0.687078479460454
"17986","edgeR-robust","ciri","5","29","0.1","1.5",0.07,0.705002682403433
"17987","edgeR-robust","ciri","5","29","0.1","1.5",0.08,0.726037195994278
"17988","edgeR-robust","ciri","5","29","0.1","1.5",0.09,0.742250834525513
"17989","edgeR-robust","ciri","5","29","0.1","1.5",0.1,0.75468714705218
"17990","edgeR-robust","ciri","5","29","0.1","1.5",0.11,0.761230329041488
"17991","edgeR-robust","ciri","5","29","0.1","1.5",0.12,0.763630583373073
"17992","edgeR-robust","ciri","5","29","0.1","1.5",0.13,0.780335544284042
"17993","edgeR-robust","ciri","5","29","0.1","1.5",0.14,0.786940527283875
"17994","edgeR-robust","ciri","5","29","0.1","1.5",0.15,0.794706723891273
"17995","edgeR-robust","ciri","5","29","0.1","1.5",0.16,0.796137339055794
"17996","edgeR-robust","ciri","5","29","0.1","1.5",0.17,0.799463519313305
"17997","edgeR-robust","ciri","5","29","0.1","1.5",0.18,0.803409632808774
"17998","edgeR-robust","ciri","5","29","0.1","1.5",0.19,0.808706315144083
"17999","edgeR-robust","ciri","5","29","0.1","1.5",0.2,0.815144083384427
"18000","edgeR-robust","ciri","5","29","0.1","1.5",0.21,0.827521459227468
"18001","edgeR-robust","ciri","5","29","0.1","1.5",0.22,0.836909871244635
"18002","edgeR-robust","ciri","5","29","0.1","1.5",0.23,0.849427753934192
"18003","edgeR-robust","ciri","5","29","0.1","1.5",0.24,0.852199570815451
"18004","edgeR-robust","ciri","5","29","0.1","1.5",0.25,0.856223175965665
"18005","edgeR-robust","ciri","5","29","0.1","1.5",0.26,0.862660944206009
"18006","edgeR-robust","ciri","5","29","0.1","1.5",0.27,0.86480686695279
"18007","edgeR-robust","ciri","5","29","0.1","1.5",0.28,0.866952789699571
"18008","edgeR-robust","ciri","5","29","0.1","1.5",0.29,0.86992406734896
"18009","edgeR-robust","ciri","5","29","0.1","1.5",0.3,0.871244635193133
"18010","edgeR-robust","ciri","5","29","0.1","1.5",0.31,0.871244635193133
"18011","edgeR-robust","ciri","5","29","0.1","1.5",0.32,0.873390557939914
"18012","edgeR-robust","ciri","5","29","0.1","1.5",0.33,0.876967095851216
"18013","edgeR-robust","ciri","5","29","0.1","1.5",0.34,0.880023410066328
"18014","edgeR-robust","ciri","5","29","0.1","1.5",0.35,0.886266094420601
"18015","edgeR-robust","ciri","5","29","0.1","1.5",0.36,0.888159555667761
"18016","edgeR-robust","ciri","5","29","0.1","1.5",0.37,0.893776824034335
"18017","edgeR-robust","ciri","5","29","0.1","1.5",0.38,0.894849785407725
"18018","edgeR-robust","ciri","5","29","0.1","1.5",0.39,0.896995708154506
"18019","edgeR-robust","ciri","5","29","0.1","1.5",0.4,0.902002861230329
"18020","edgeR-robust","ciri","5","29","0.1","1.5",0.41,0.907188841201717
"18021","edgeR-robust","ciri","5","29","0.1","1.5",0.42,0.907725321888412
"18022","edgeR-robust","ciri","5","29","0.1","1.5",0.43,0.908082975679542
"18023","edgeR-robust","ciri","5","29","0.1","1.5",0.44,0.912017167381974
"18024","edgeR-robust","ciri","5","29","0.1","1.5",0.45,0.912017167381974
"18025","edgeR-robust","ciri","5","29","0.1","1.5",0.46,0.912017167381974
"18026","edgeR-robust","ciri","5","29","0.1","1.5",0.47,0.914163090128755
"18027","edgeR-robust","ciri","5","29","0.1","1.5",0.48,0.914163090128755
"18028","edgeR-robust","ciri","5","29","0.1","1.5",0.49,0.927575107296137
"18029","edgeR-robust","ciri","5","29","0.1","1.5",0.5,0.929756795422031
"18030","edgeR-robust","ciri","5","29","0.1","1.5",0.51,0.931974248927039
"18031","edgeR-robust","ciri","5","29","0.1","1.5",0.52,0.935928877988964
"18032","edgeR-robust","ciri","5","29","0.1","1.5",0.53,0.937768240343348
"18033","edgeR-robust","ciri","5","29","0.1","1.5",0.54,0.94134477825465
"18034","edgeR-robust","ciri","5","29","0.1","1.5",0.55,0.943562231759657
"18035","edgeR-robust","ciri","5","29","0.1","1.5",0.56,0.944206008583691
"18036","edgeR-robust","ciri","5","29","0.1","1.5",0.57,0.944206008583691
"18037","edgeR-robust","ciri","5","29","0.1","1.5",0.58,0.944206008583691
"18038","edgeR-robust","ciri","5","29","0.1","1.5",0.59,0.944206008583691
"18039","edgeR-robust","ciri","5","29","0.1","1.5",0.6,0.946351931330472
"18040","edgeR-robust","ciri","5","29","0.1","1.5",0.61,0.948497854077253
"18041","edgeR-robust","ciri","5","29","0.1","1.5",0.62,0.94880441446965
"18042","edgeR-robust","ciri","5","29","0.1","1.5",0.63,0.950643776824034
"18043","edgeR-robust","ciri","5","29","0.1","1.5",0.64,0.957081545064378
"18044","edgeR-robust","ciri","5","29","0.1","1.5",0.65,0.957081545064378
"18045","edgeR-robust","ciri","5","29","0.1","1.5",0.66,0.959984852310023
"18046","edgeR-robust","ciri","5","29","0.1","1.5",0.67,0.963519313304721
"18047","edgeR-robust","ciri","5","29","0.1","1.5",0.68,0.963519313304721
"18048","edgeR-robust","ciri","5","29","0.1","1.5",0.69,0.963519313304721
"18049","edgeR-robust","ciri","5","29","0.1","1.5",0.7,0.963519313304721
"18050","edgeR-robust","ciri","5","29","0.1","1.5",0.71,0.967811158798283
"18051","edgeR-robust","ciri","5","29","0.1","1.5",0.72,0.969957081545064
"18052","edgeR-robust","ciri","5","29","0.1","1.5",0.73,0.969957081545064
"18053","edgeR-robust","ciri","5","29","0.1","1.5",0.74,0.969957081545064
"18054","edgeR-robust","ciri","5","29","0.1","1.5",0.75,0.969957081545064
"18055","edgeR-robust","ciri","5","29","0.1","1.5",0.76,0.969957081545064
"18056","edgeR-robust","ciri","5","29","0.1","1.5",0.77,0.969957081545064
"18057","edgeR-robust","ciri","5","29","0.1","1.5",0.78,0.969957081545064
"18058","edgeR-robust","ciri","5","29","0.1","1.5",0.79,0.98068669527897
"18059","edgeR-robust","ciri","5","29","0.1","1.5",0.8,0.98068669527897
"18060","edgeR-robust","ciri","5","29","0.1","1.5",0.81,0.98068669527897
"18061","edgeR-robust","ciri","5","29","0.1","1.5",0.82,0.982832618025751
"18062","edgeR-robust","ciri","5","29","0.1","1.5",0.83,0.982832618025751
"18063","edgeR-robust","ciri","5","29","0.1","1.5",0.84,0.982832618025751
"18064","edgeR-robust","ciri","5","29","0.1","1.5",0.85,0.982832618025751
"18065","edgeR-robust","ciri","5","29","0.1","1.5",0.86,0.982832618025751
"18066","edgeR-robust","ciri","5","29","0.1","1.5",0.87,0.984978540772532
"18067","edgeR-robust","ciri","5","29","0.1","1.5",0.88,0.986587982832618
"18068","edgeR-robust","ciri","5","29","0.1","1.5",0.89,0.988412017167382
"18069","edgeR-robust","ciri","5","29","0.1","1.5",0.9,0.988412017167382
"18070","edgeR-robust","ciri","5","29","0.1","1.5",0.91,0.988412017167382
"18071","edgeR-robust","ciri","5","29","0.1","1.5",0.92,0.988412017167382
"18072","edgeR-robust","ciri","5","29","0.1","1.5",0.93,0.988412017167382
"18073","edgeR-robust","ciri","5","29","0.1","1.5",0.94,0.988412017167382
"18074","edgeR-robust","ciri","5","29","0.1","1.5",0.95,0.988412017167382
"18075","edgeR-robust","ciri","5","29","0.1","1.5",0.96,0.988412017167382
"18076","edgeR-robust","ciri","5","29","0.1","1.5",0.97,0.988412017167382
"18077","edgeR-robust","ciri","5","29","0.1","1.5",0.98,1
"18078","edgeR-robust","ciri","5","29","0.1","1.5",0.99,1
"18079","edgeR-robust","ciri","5","29","0.1","1.5",1,1
"18080","edgeR-robust","ciri","5","30","0.1","1.5",0,0
"18081","edgeR-robust","ciri","5","30","0.1","1.5",0.01,0.533768979434941
"18082","edgeR-robust","ciri","5","30","0.1","1.5",0.02,0.603305785123967
"18083","edgeR-robust","ciri","5","30","0.1","1.5",0.03,0.643117218698614
"18084","edgeR-robust","ciri","5","30","0.1","1.5",0.04,0.668511379181694
"18085","edgeR-robust","ciri","5","30","0.1","1.5",0.05,0.701626987774612
"18086","edgeR-robust","ciri","5","30","0.1","1.5",0.06,0.717758985200846
"18087","edgeR-robust","ciri","5","30","0.1","1.5",0.07,0.728470754052149
"18088","edgeR-robust","ciri","5","30","0.1","1.5",0.08,0.736113780511244
"18089","edgeR-robust","ciri","5","30","0.1","1.5",0.09,0.761343307854936
"18090","edgeR-robust","ciri","5","30","0.1","1.5",0.1,0.77568710359408
"18091","edgeR-robust","ciri","5","30","0.1","1.5",0.11,0.778744511302651
"18092","edgeR-robust","ciri","5","30","0.1","1.5",0.12,0.782875264270613
"18093","edgeR-robust","ciri","5","30","0.1","1.5",0.13,0.794080338266385
"18094","edgeR-robust","ciri","5","30","0.1","1.5",0.14,0.81014799154334
"18095","edgeR-robust","ciri","5","30","0.1","1.5",0.15,0.818181818181818
"18096","edgeR-robust","ciri","5","30","0.1","1.5",0.16,0.822794541610609
"18097","edgeR-robust","ciri","5","30","0.1","1.5",0.17,0.832863518910031
"18098","edgeR-robust","ciri","5","30","0.1","1.5",0.18,0.835658914728682
"18099","edgeR-robust","ciri","5","30","0.1","1.5",0.19,0.843816067653277
"18100","edgeR-robust","ciri","5","30","0.1","1.5",0.2,0.848837209302326
"18101","edgeR-robust","ciri","5","30","0.1","1.5",0.21,0.864223631665492
"18102","edgeR-robust","ciri","5","30","0.1","1.5",0.22,0.871858116044163
"18103","edgeR-robust","ciri","5","30","0.1","1.5",0.23,0.882663847780127
"18104","edgeR-robust","ciri","5","30","0.1","1.5",0.24,0.887526427061311
"18105","edgeR-robust","ciri","5","30","0.1","1.5",0.25,0.887949260042283
"18106","edgeR-robust","ciri","5","30","0.1","1.5",0.26,0.89294637709014
"18107","edgeR-robust","ciri","5","30","0.1","1.5",0.27,0.894291754756871
"18108","edgeR-robust","ciri","5","30","0.1","1.5",0.28,0.896828752642706
"18109","edgeR-robust","ciri","5","30","0.1","1.5",0.29,0.898520084566596
"18110","edgeR-robust","ciri","5","30","0.1","1.5",0.3,0.904862579281184
"18111","edgeR-robust","ciri","5","30","0.1","1.5",0.31,0.906976744186046
"18112","edgeR-robust","ciri","5","30","0.1","1.5",0.32,0.919661733615222
"18113","edgeR-robust","ciri","5","30","0.1","1.5",0.33,0.919661733615222
"18114","edgeR-robust","ciri","5","30","0.1","1.5",0.34,0.919661733615222
"18115","edgeR-robust","ciri","5","30","0.1","1.5",0.35,0.921775898520085
"18116","edgeR-robust","ciri","5","30","0.1","1.5",0.36,0.921871996924851
"18117","edgeR-robust","ciri","5","30","0.1","1.5",0.37,0.926664904862579
"18118","edgeR-robust","ciri","5","30","0.1","1.5",0.38,0.928118393234672
"18119","edgeR-robust","ciri","5","30","0.1","1.5",0.39,0.928118393234672
"18120","edgeR-robust","ciri","5","30","0.1","1.5",0.4,0.932346723044397
"18121","edgeR-robust","ciri","5","30","0.1","1.5",0.41,0.93446088794926
"18122","edgeR-robust","ciri","5","30","0.1","1.5",0.42,0.93446088794926
"18123","edgeR-robust","ciri","5","30","0.1","1.5",0.43,0.938112627330386
"18124","edgeR-robust","ciri","5","30","0.1","1.5",0.44,0.942521141649049
"18125","edgeR-robust","ciri","5","30","0.1","1.5",0.45,0.945031712473573
"18126","edgeR-robust","ciri","5","30","0.1","1.5",0.46,0.947145877378435
"18127","edgeR-robust","ciri","5","30","0.1","1.5",0.47,0.949260042283298
"18128","edgeR-robust","ciri","5","30","0.1","1.5",0.48,0.949260042283298
"18129","edgeR-robust","ciri","5","30","0.1","1.5",0.49,0.95234997560579
"18130","edgeR-robust","ciri","5","30","0.1","1.5",0.5,0.953488372093023
"18131","edgeR-robust","ciri","5","30","0.1","1.5",0.51,0.953488372093023
"18132","edgeR-robust","ciri","5","30","0.1","1.5",0.52,0.953488372093023
"18133","edgeR-robust","ciri","5","30","0.1","1.5",0.53,0.953488372093023
"18134","edgeR-robust","ciri","5","30","0.1","1.5",0.54,0.953488372093023
"18135","edgeR-robust","ciri","5","30","0.1","1.5",0.55,0.953488372093023
"18136","edgeR-robust","ciri","5","30","0.1","1.5",0.56,0.953488372093023
"18137","edgeR-robust","ciri","5","30","0.1","1.5",0.57,0.954016913319239
"18138","edgeR-robust","ciri","5","30","0.1","1.5",0.58,0.954016913319239
"18139","edgeR-robust","ciri","5","30","0.1","1.5",0.59,0.954016913319239
"18140","edgeR-robust","ciri","5","30","0.1","1.5",0.6,0.954016913319239
"18141","edgeR-robust","ciri","5","30","0.1","1.5",0.61,0.955602536997886
"18142","edgeR-robust","ciri","5","30","0.1","1.5",0.62,0.955602536997886
"18143","edgeR-robust","ciri","5","30","0.1","1.5",0.63,0.960359408033827
"18144","edgeR-robust","ciri","5","30","0.1","1.5",0.64,0.961945031712474
"18145","edgeR-robust","ciri","5","30","0.1","1.5",0.65,0.964059196617336
"18146","edgeR-robust","ciri","5","30","0.1","1.5",0.66,0.968287526427061
"18147","edgeR-robust","ciri","5","30","0.1","1.5",0.67,0.970401691331924
"18148","edgeR-robust","ciri","5","30","0.1","1.5",0.68,0.970401691331924
"18149","edgeR-robust","ciri","5","30","0.1","1.5",0.69,0.970401691331924
"18150","edgeR-robust","ciri","5","30","0.1","1.5",0.7,0.970401691331924
"18151","edgeR-robust","ciri","5","30","0.1","1.5",0.71,0.970401691331924
"18152","edgeR-robust","ciri","5","30","0.1","1.5",0.72,0.970401691331924
"18153","edgeR-robust","ciri","5","30","0.1","1.5",0.73,0.970401691331924
"18154","edgeR-robust","ciri","5","30","0.1","1.5",0.74,0.973284643474918
"18155","edgeR-robust","ciri","5","30","0.1","1.5",0.75,0.974630021141649
"18156","edgeR-robust","ciri","5","30","0.1","1.5",0.76,0.974630021141649
"18157","edgeR-robust","ciri","5","30","0.1","1.5",0.77,0.974630021141649
"18158","edgeR-robust","ciri","5","30","0.1","1.5",0.78,0.974630021141649
"18159","edgeR-robust","ciri","5","30","0.1","1.5",0.79,0.974630021141649
"18160","edgeR-robust","ciri","5","30","0.1","1.5",0.8,0.976744186046512
"18161","edgeR-robust","ciri","5","30","0.1","1.5",0.81,0.983086680761099
"18162","edgeR-robust","ciri","5","30","0.1","1.5",0.82,0.985200845665962
"18163","edgeR-robust","ciri","5","30","0.1","1.5",0.83,0.985200845665962
"18164","edgeR-robust","ciri","5","30","0.1","1.5",0.84,0.987315010570824
"18165","edgeR-robust","ciri","5","30","0.1","1.5",0.85,0.987315010570824
"18166","edgeR-robust","ciri","5","30","0.1","1.5",0.86,0.989429175475687
"18167","edgeR-robust","ciri","5","30","0.1","1.5",0.87,0.99154334038055
"18168","edgeR-robust","ciri","5","30","0.1","1.5",0.88,0.99154334038055
"18169","edgeR-robust","ciri","5","30","0.1","1.5",0.89,0.993657505285412
"18170","edgeR-robust","ciri","5","30","0.1","1.5",0.9,0.993833685694151
"18171","edgeR-robust","ciri","5","30","0.1","1.5",0.91,0.995771670190275
"18172","edgeR-robust","ciri","5","30","0.1","1.5",0.92,0.995771670190275
"18173","edgeR-robust","ciri","5","30","0.1","1.5",0.93,0.995771670190275
"18174","edgeR-robust","ciri","5","30","0.1","1.5",0.94,0.995771670190275
"18175","edgeR-robust","ciri","5","30","0.1","1.5",0.95,0.995771670190275
"18176","edgeR-robust","ciri","5","30","0.1","1.5",0.96,0.995771670190275
"18177","edgeR-robust","ciri","5","30","0.1","1.5",0.97,0.995771670190275
"18178","edgeR-robust","ciri","5","30","0.1","1.5",0.98,0.997885835095137
"18179","edgeR-robust","ciri","5","30","0.1","1.5",0.99,0.999253824151225
"18180","edgeR-robust","ciri","5","30","0.1","1.5",1,1
"18181","edgeR-robust","dcc","5"," 1","0.1","1.5",0,0
"18182","edgeR-robust","dcc","5"," 1","0.1","1.5",0.01,0.496638770750446
"18183","edgeR-robust","dcc","5"," 1","0.1","1.5",0.02,0.551092474067535
"18184","edgeR-robust","dcc","5"," 1","0.1","1.5",0.03,0.588934010152284
"18185","edgeR-robust","dcc","5"," 1","0.1","1.5",0.04,0.605936879276098
"18186","edgeR-robust","dcc","5"," 1","0.1","1.5",0.05,0.640500362581581
"18187","edgeR-robust","dcc","5"," 1","0.1","1.5",0.06,0.666536509176103
"18188","edgeR-robust","dcc","5"," 1","0.1","1.5",0.07,0.680361675126904
"18189","edgeR-robust","dcc","5"," 1","0.1","1.5",0.08,0.691624365482233
"18190","edgeR-robust","dcc","5"," 1","0.1","1.5",0.09,0.717766497461929
"18191","edgeR-robust","dcc","5"," 1","0.1","1.5",0.1,0.735259664193674
"18192","edgeR-robust","dcc","5"," 1","0.1","1.5",0.11,0.741116751269036
"18193","edgeR-robust","dcc","5"," 1","0.1","1.5",0.12,0.748730964467005
"18194","edgeR-robust","dcc","5"," 1","0.1","1.5",0.13,0.754532269760696
"18195","edgeR-robust","dcc","5"," 1","0.1","1.5",0.14,0.769035532994924
"18196","edgeR-robust","dcc","5"," 1","0.1","1.5",0.15,0.772842639593909
"18197","edgeR-robust","dcc","5"," 1","0.1","1.5",0.16,0.780456852791878
"18198","edgeR-robust","dcc","5"," 1","0.1","1.5",0.17,0.780456852791878
"18199","edgeR-robust","dcc","5"," 1","0.1","1.5",0.18,0.780456852791878
"18200","edgeR-robust","dcc","5"," 1","0.1","1.5",0.19,0.814720812182741
"18201","edgeR-robust","dcc","5"," 1","0.1","1.5",0.2,0.824092151503319
"18202","edgeR-robust","dcc","5"," 1","0.1","1.5",0.21,0.8248730964467
"18203","edgeR-robust","dcc","5"," 1","0.1","1.5",0.22,0.836040609137056
"18204","edgeR-robust","dcc","5"," 1","0.1","1.5",0.23,0.840464104423495
"18205","edgeR-robust","dcc","5"," 1","0.1","1.5",0.24,0.852791878172589
"18206","edgeR-robust","dcc","5"," 1","0.1","1.5",0.25,0.855329949238579
"18207","edgeR-robust","dcc","5"," 1","0.1","1.5",0.26,0.860406091370558
"18208","edgeR-robust","dcc","5"," 1","0.1","1.5",0.27,0.875634517766497
"18209","edgeR-robust","dcc","5"," 1","0.1","1.5",0.28,0.875634517766497
"18210","edgeR-robust","dcc","5"," 1","0.1","1.5",0.29,0.875634517766497
"18211","edgeR-robust","dcc","5"," 1","0.1","1.5",0.3,0.893038433647571
"18212","edgeR-robust","dcc","5"," 1","0.1","1.5",0.31,0.893038433647571
"18213","edgeR-robust","dcc","5"," 1","0.1","1.5",0.32,0.898477157360406
"18214","edgeR-robust","dcc","5"," 1","0.1","1.5",0.33,0.898477157360406
"18215","edgeR-robust","dcc","5"," 1","0.1","1.5",0.34,0.898477157360406
"18216","edgeR-robust","dcc","5"," 1","0.1","1.5",0.35,0.908629441624365
"18217","edgeR-robust","dcc","5"," 1","0.1","1.5",0.36,0.908629441624365
"18218","edgeR-robust","dcc","5"," 1","0.1","1.5",0.37,0.911167512690355
"18219","edgeR-robust","dcc","5"," 1","0.1","1.5",0.38,0.911167512690355
"18220","edgeR-robust","dcc","5"," 1","0.1","1.5",0.39,0.911167512690355
"18221","edgeR-robust","dcc","5"," 1","0.1","1.5",0.4,0.911167512690355
"18222","edgeR-robust","dcc","5"," 1","0.1","1.5",0.41,0.911167512690355
"18223","edgeR-robust","dcc","5"," 1","0.1","1.5",0.42,0.911167512690355
"18224","edgeR-robust","dcc","5"," 1","0.1","1.5",0.43,0.911167512690355
"18225","edgeR-robust","dcc","5"," 1","0.1","1.5",0.44,0.923857868020305
"18226","edgeR-robust","dcc","5"," 1","0.1","1.5",0.45,0.926078680203046
"18227","edgeR-robust","dcc","5"," 1","0.1","1.5",0.46,0.926395939086294
"18228","edgeR-robust","dcc","5"," 1","0.1","1.5",0.47,0.926395939086294
"18229","edgeR-robust","dcc","5"," 1","0.1","1.5",0.48,0.926395939086294
"18230","edgeR-robust","dcc","5"," 1","0.1","1.5",0.49,0.934010152284264
"18231","edgeR-robust","dcc","5"," 1","0.1","1.5",0.5,0.934010152284264
"18232","edgeR-robust","dcc","5"," 1","0.1","1.5",0.51,0.934010152284264
"18233","edgeR-robust","dcc","5"," 1","0.1","1.5",0.52,0.934010152284264
"18234","edgeR-robust","dcc","5"," 1","0.1","1.5",0.53,0.934010152284264
"18235","edgeR-robust","dcc","5"," 1","0.1","1.5",0.54,0.934010152284264
"18236","edgeR-robust","dcc","5"," 1","0.1","1.5",0.55,0.934010152284264
"18237","edgeR-robust","dcc","5"," 1","0.1","1.5",0.56,0.934010152284264
"18238","edgeR-robust","dcc","5"," 1","0.1","1.5",0.57,0.934010152284264
"18239","edgeR-robust","dcc","5"," 1","0.1","1.5",0.58,0.934010152284264
"18240","edgeR-robust","dcc","5"," 1","0.1","1.5",0.59,0.934010152284264
"18241","edgeR-robust","dcc","5"," 1","0.1","1.5",0.6,0.934010152284264
"18242","edgeR-robust","dcc","5"," 1","0.1","1.5",0.61,0.959390862944162
"18243","edgeR-robust","dcc","5"," 1","0.1","1.5",0.62,0.959390862944162
"18244","edgeR-robust","dcc","5"," 1","0.1","1.5",0.63,0.959390862944162
"18245","edgeR-robust","dcc","5"," 1","0.1","1.5",0.64,0.959390862944162
"18246","edgeR-robust","dcc","5"," 1","0.1","1.5",0.65,0.959390862944162
"18247","edgeR-robust","dcc","5"," 1","0.1","1.5",0.66,0.959390862944162
"18248","edgeR-robust","dcc","5"," 1","0.1","1.5",0.67,0.959390862944162
"18249","edgeR-robust","dcc","5"," 1","0.1","1.5",0.68,0.959390862944162
"18250","edgeR-robust","dcc","5"," 1","0.1","1.5",0.69,0.959390862944162
"18251","edgeR-robust","dcc","5"," 1","0.1","1.5",0.7,0.959390862944162
"18252","edgeR-robust","dcc","5"," 1","0.1","1.5",0.71,0.959390862944162
"18253","edgeR-robust","dcc","5"," 1","0.1","1.5",0.72,0.959390862944162
"18254","edgeR-robust","dcc","5"," 1","0.1","1.5",0.73,0.959390862944162
"18255","edgeR-robust","dcc","5"," 1","0.1","1.5",0.74,0.959390862944162
"18256","edgeR-robust","dcc","5"," 1","0.1","1.5",0.75,0.959390862944162
"18257","edgeR-robust","dcc","5"," 1","0.1","1.5",0.76,0.959390862944162
"18258","edgeR-robust","dcc","5"," 1","0.1","1.5",0.77,0.959390862944162
"18259","edgeR-robust","dcc","5"," 1","0.1","1.5",0.78,0.959390862944162
"18260","edgeR-robust","dcc","5"," 1","0.1","1.5",0.79,0.959390862944162
"18261","edgeR-robust","dcc","5"," 1","0.1","1.5",0.8,0.959390862944162
"18262","edgeR-robust","dcc","5"," 1","0.1","1.5",0.81,0.959390862944162
"18263","edgeR-robust","dcc","5"," 1","0.1","1.5",0.82,0.959390862944162
"18264","edgeR-robust","dcc","5"," 1","0.1","1.5",0.83,0.959390862944162
"18265","edgeR-robust","dcc","5"," 1","0.1","1.5",0.84,0.959390862944162
"18266","edgeR-robust","dcc","5"," 1","0.1","1.5",0.85,0.959390862944162
"18267","edgeR-robust","dcc","5"," 1","0.1","1.5",0.86,0.959390862944162
"18268","edgeR-robust","dcc","5"," 1","0.1","1.5",0.87,0.959390862944162
"18269","edgeR-robust","dcc","5"," 1","0.1","1.5",0.88,0.959390862944162
"18270","edgeR-robust","dcc","5"," 1","0.1","1.5",0.89,0.959390862944162
"18271","edgeR-robust","dcc","5"," 1","0.1","1.5",0.9,0.959390862944162
"18272","edgeR-robust","dcc","5"," 1","0.1","1.5",0.91,0.959390862944162
"18273","edgeR-robust","dcc","5"," 1","0.1","1.5",0.92,0.959390862944162
"18274","edgeR-robust","dcc","5"," 1","0.1","1.5",0.93,0.959390862944162
"18275","edgeR-robust","dcc","5"," 1","0.1","1.5",0.94,0.959390862944162
"18276","edgeR-robust","dcc","5"," 1","0.1","1.5",0.95,0.959390862944162
"18277","edgeR-robust","dcc","5"," 1","0.1","1.5",0.96,0.959390862944162
"18278","edgeR-robust","dcc","5"," 1","0.1","1.5",0.97,0.995205865764241
"18279","edgeR-robust","dcc","5"," 1","0.1","1.5",0.98,0.99746192893401
"18280","edgeR-robust","dcc","5"," 1","0.1","1.5",0.99,0.99746192893401
"18281","edgeR-robust","dcc","5"," 1","0.1","1.5",1,1
"18282","edgeR-robust","dcc","5"," 2","0.1","1.5",0,0
"18283","edgeR-robust","dcc","5"," 2","0.1","1.5",0.01,0.529468833373757
"18284","edgeR-robust","dcc","5"," 2","0.1","1.5",0.02,0.575814536340852
"18285","edgeR-robust","dcc","5"," 2","0.1","1.5",0.03,0.619529593213804
"18286","edgeR-robust","dcc","5"," 2","0.1","1.5",0.04,0.647058823529412
"18287","edgeR-robust","dcc","5"," 2","0.1","1.5",0.05,0.680311890838207
"18288","edgeR-robust","dcc","5"," 2","0.1","1.5",0.06,0.717042606516291
"18289","edgeR-robust","dcc","5"," 2","0.1","1.5",0.07,0.740444862155389
"18290","edgeR-robust","dcc","5"," 2","0.1","1.5",0.08,0.740444862155389
"18291","edgeR-robust","dcc","5"," 2","0.1","1.5",0.09,0.787738577212261
"18292","edgeR-robust","dcc","5"," 2","0.1","1.5",0.1,0.79281537176274
"18293","edgeR-robust","dcc","5"," 2","0.1","1.5",0.11,0.80952380952381
"18294","edgeR-robust","dcc","5"," 2","0.1","1.5",0.12,0.810555801267876
"18295","edgeR-robust","dcc","5"," 2","0.1","1.5",0.13,0.81453634085213
"18296","edgeR-robust","dcc","5"," 2","0.1","1.5",0.14,0.825898078529657
"18297","edgeR-robust","dcc","5"," 2","0.1","1.5",0.15,0.825898078529657
"18298","edgeR-robust","dcc","5"," 2","0.1","1.5",0.16,0.825898078529657
"18299","edgeR-robust","dcc","5"," 2","0.1","1.5",0.17,0.843358395989975
"18300","edgeR-robust","dcc","5"," 2","0.1","1.5",0.18,0.857978279030911
"18301","edgeR-robust","dcc","5"," 2","0.1","1.5",0.19,0.862155388471178
"18302","edgeR-robust","dcc","5"," 2","0.1","1.5",0.2,0.868003341687552
"18303","edgeR-robust","dcc","5"," 2","0.1","1.5",0.21,0.87218045112782
"18304","edgeR-robust","dcc","5"," 2","0.1","1.5",0.22,0.875104427736007
"18305","edgeR-robust","dcc","5"," 2","0.1","1.5",0.23,0.875104427736007
