"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr","se"
"23099","edgeR-robust","findcirc","5","19","0.1","1.5",0.7,0.921150971599402,NA
"23100","edgeR-robust","findcirc","5","19","0.1","1.5",0.71,0.92152466367713,NA
"23101","edgeR-robust","findcirc","5","19","0.1","1.5",0.72,0.924407431133889,NA
"23102","edgeR-robust","findcirc","5","19","0.1","1.5",0.73,0.927130044843049,NA
"23103","edgeR-robust","findcirc","5","19","0.1","1.5",0.74,0.932455156950673,NA
"23104","edgeR-robust","findcirc","5","19","0.1","1.5",0.75,0.934977578475336,NA
"23105","edgeR-robust","findcirc","5","19","0.1","1.5",0.76,0.937627395026498,NA
"23106","edgeR-robust","findcirc","5","19","0.1","1.5",0.77,0.937627395026498,NA
"23107","edgeR-robust","findcirc","5","19","0.1","1.5",0.78,0.937627395026498,NA
"23108","edgeR-robust","findcirc","5","19","0.1","1.5",0.79,0.937627395026498,NA
"23109","edgeR-robust","findcirc","5","19","0.1","1.5",0.8,0.937627395026498,NA
"23110","edgeR-robust","findcirc","5","19","0.1","1.5",0.81,0.951953875720692,NA
"23111","edgeR-robust","findcirc","5","19","0.1","1.5",0.82,0.952914798206278,NA
"23112","edgeR-robust","findcirc","5","19","0.1","1.5",0.83,0.952914798206278,NA
"23113","edgeR-robust","findcirc","5","19","0.1","1.5",0.84,0.952914798206278,NA
"23114","edgeR-robust","findcirc","5","19","0.1","1.5",0.85,0.962630792227205,NA
"23115","edgeR-robust","findcirc","5","19","0.1","1.5",0.86,0.966367713004484,NA
"23116","edgeR-robust","findcirc","5","19","0.1","1.5",0.87,0.966367713004484,NA
"23117","edgeR-robust","findcirc","5","19","0.1","1.5",0.88,0.96711509715994,NA
"23118","edgeR-robust","findcirc","5","19","0.1","1.5",0.89,0.973094170403587,NA
"23119","edgeR-robust","findcirc","5","19","0.1","1.5",0.9,0.973094170403587,NA
"23120","edgeR-robust","findcirc","5","19","0.1","1.5",0.91,0.979500320307495,NA
"23121","edgeR-robust","findcirc","5","19","0.1","1.5",0.92,0.979820627802691,NA
"23122","edgeR-robust","findcirc","5","19","0.1","1.5",0.93,0.982062780269058,NA
"23123","edgeR-robust","findcirc","5","19","0.1","1.5",0.94,0.984304932735426,NA
"23124","edgeR-robust","findcirc","5","19","0.1","1.5",0.95,0.984304932735426,NA
"23125","edgeR-robust","findcirc","5","19","0.1","1.5",0.96,0.984304932735426,NA
"23126","edgeR-robust","findcirc","5","19","0.1","1.5",0.97,0.984304932735426,NA
"23127","edgeR-robust","findcirc","5","19","0.1","1.5",0.98,0.995515695067265,NA
"23128","edgeR-robust","findcirc","5","19","0.1","1.5",0.99,0.997571001494768,NA
"23129","edgeR-robust","findcirc","5","19","0.1","1.5",1,1,NA
"23130","edgeR-robust","findcirc","5","20","0.1","1.5",0,0,NA
"23131","edgeR-robust","findcirc","5","20","0.1","1.5",0.01,0.400665719201137,NA
"23132","edgeR-robust","findcirc","5","20","0.1","1.5",0.02,0.468864081265542,NA
"23133","edgeR-robust","findcirc","5","20","0.1","1.5",0.03,0.506600557793616,NA
"23134","edgeR-robust","findcirc","5","20","0.1","1.5",0.04,0.539379275821792,NA
"23135","edgeR-robust","findcirc","5","20","0.1","1.5",0.05,0.581195302565637,NA
"23136","edgeR-robust","findcirc","5","20","0.1","1.5",0.06,0.611300485487036,NA
"23137","edgeR-robust","findcirc","5","20","0.1","1.5",0.07,0.625723065798988,NA
"23138","edgeR-robust","findcirc","5","20","0.1","1.5",0.08,0.648047722342733,NA
"23139","edgeR-robust","findcirc","5","20","0.1","1.5",0.09,0.670553145336226,NA
"23140","edgeR-robust","findcirc","5","20","0.1","1.5",0.1,0.690889370932755,NA
"23141","edgeR-robust","findcirc","5","20","0.1","1.5",0.11,0.703749612643322,NA
"23142","edgeR-robust","findcirc","5","20","0.1","1.5",0.12,0.716268980477223,NA
"23143","edgeR-robust","findcirc","5","20","0.1","1.5",0.13,0.729779981406879,NA
"23144","edgeR-robust","findcirc","5","20","0.1","1.5",0.14,0.759091489090213,NA
"23145","edgeR-robust","findcirc","5","20","0.1","1.5",0.15,0.771029163653893,NA
"23146","edgeR-robust","findcirc","5","20","0.1","1.5",0.16,0.79175704989154,NA
"23147","edgeR-robust","findcirc","5","20","0.1","1.5",0.17,0.796999276934201,NA
"23148","edgeR-robust","findcirc","5","20","0.1","1.5",0.18,0.805097613882863,NA
"23149","edgeR-robust","findcirc","5","20","0.1","1.5",0.19,0.811589711806632,NA
"23150","edgeR-robust","findcirc","5","20","0.1","1.5",0.2,0.823529411764706,NA
"23151","edgeR-robust","findcirc","5","20","0.1","1.5",0.21,0.830802603036876,NA
"23152","edgeR-robust","findcirc","5","20","0.1","1.5",0.22,0.835140997830803,NA
"23153","edgeR-robust","findcirc","5","20","0.1","1.5",0.23,0.83781077924245,NA
"23154","edgeR-robust","findcirc","5","20","0.1","1.5",0.24,0.841420253453591,NA
"23155","edgeR-robust","findcirc","5","20","0.1","1.5",0.25,0.846529284164859,NA
"23156","edgeR-robust","findcirc","5","20","0.1","1.5",0.26,0.848698481561822,NA
"23157","edgeR-robust","findcirc","5","20","0.1","1.5",0.27,0.852380408722457,NA
"23158","edgeR-robust","findcirc","5","20","0.1","1.5",0.28,0.856350927934442,NA
"23159","edgeR-robust","findcirc","5","20","0.1","1.5",0.29,0.859002169197397,NA
"23160","edgeR-robust","findcirc","5","20","0.1","1.5",0.3,0.861960165647801,NA
"23161","edgeR-robust","findcirc","5","20","0.1","1.5",0.31,0.869125090383225,NA
"23162","edgeR-robust","findcirc","5","20","0.1","1.5",0.32,0.872288503253796,NA
"23163","edgeR-robust","findcirc","5","20","0.1","1.5",0.33,0.876717281272596,NA
"23164","edgeR-robust","findcirc","5","20","0.1","1.5",0.34,0.882863340563991,NA
"23165","edgeR-robust","findcirc","5","20","0.1","1.5",0.35,0.88412870571222,NA
"23166","edgeR-robust","findcirc","5","20","0.1","1.5",0.36,0.893709327548807,NA
"23167","edgeR-robust","findcirc","5","20","0.1","1.5",0.37,0.893709327548807,NA
"23168","edgeR-robust","findcirc","5","20","0.1","1.5",0.38,0.893709327548807,NA
"23169","edgeR-robust","findcirc","5","20","0.1","1.5",0.39,0.894251626898048,NA
"23170","edgeR-robust","findcirc","5","20","0.1","1.5",0.4,0.899674620390456,NA
"23171","edgeR-robust","findcirc","5","20","0.1","1.5",0.41,0.900216919739696,NA
"23172","edgeR-robust","findcirc","5","20","0.1","1.5",0.42,0.902386117136659,NA
"23173","edgeR-robust","findcirc","5","20","0.1","1.5",0.43,0.902386117136659,NA
"23174","edgeR-robust","findcirc","5","20","0.1","1.5",0.44,0.902386117136659,NA
"23175","edgeR-robust","findcirc","5","20","0.1","1.5",0.45,0.906086512696185,NA
"23176","edgeR-robust","findcirc","5","20","0.1","1.5",0.46,0.910882140274765,NA
"23177","edgeR-robust","findcirc","5","20","0.1","1.5",0.47,0.914161760148745,NA
"23178","edgeR-robust","findcirc","5","20","0.1","1.5",0.48,0.919305856832972,NA
"23179","edgeR-robust","findcirc","5","20","0.1","1.5",0.49,0.92118582791034,NA
"23180","edgeR-robust","findcirc","5","20","0.1","1.5",0.5,0.924078091106291,NA
"23181","edgeR-robust","findcirc","5","20","0.1","1.5",0.51,0.929182084981498,NA
"23182","edgeR-robust","findcirc","5","20","0.1","1.5",0.52,0.932754880694143,NA
"23183","edgeR-robust","findcirc","5","20","0.1","1.5",0.53,0.932754880694143,NA
"23184","edgeR-robust","findcirc","5","20","0.1","1.5",0.54,0.932754880694143,NA
"23185","edgeR-robust","findcirc","5","20","0.1","1.5",0.55,0.933477946493131,NA
"23186","edgeR-robust","findcirc","5","20","0.1","1.5",0.56,0.934924078091106,NA
"23187","edgeR-robust","findcirc","5","20","0.1","1.5",0.57,0.934924078091106,NA
"23188","edgeR-robust","findcirc","5","20","0.1","1.5",0.58,0.934924078091106,NA
"23189","edgeR-robust","findcirc","5","20","0.1","1.5",0.59,0.934924078091106,NA
"23190","edgeR-robust","findcirc","5","20","0.1","1.5",0.6,0.937093275488069,NA
"23191","edgeR-robust","findcirc","5","20","0.1","1.5",0.61,0.938539407086045,NA
"23192","edgeR-robust","findcirc","5","20","0.1","1.5",0.62,0.939262472885033,NA
"23193","edgeR-robust","findcirc","5","20","0.1","1.5",0.63,0.939262472885033,NA
"23194","edgeR-robust","findcirc","5","20","0.1","1.5",0.64,0.947939262472885,NA
"23195","edgeR-robust","findcirc","5","20","0.1","1.5",0.65,0.947939262472885,NA
"23196","edgeR-robust","findcirc","5","20","0.1","1.5",0.66,0.949457700650759,NA
"23197","edgeR-robust","findcirc","5","20","0.1","1.5",0.67,0.952277657266811,NA
"23198","edgeR-robust","findcirc","5","20","0.1","1.5",0.68,0.954446854663774,NA
"23199","edgeR-robust","findcirc","5","20","0.1","1.5",0.69,0.954446854663774,NA
"23200","edgeR-robust","findcirc","5","20","0.1","1.5",0.7,0.957700650759219,NA
"23201","edgeR-robust","findcirc","5","20","0.1","1.5",0.71,0.959869848156182,NA
"23202","edgeR-robust","findcirc","5","20","0.1","1.5",0.72,0.960954446854664,NA
"23203","edgeR-robust","findcirc","5","20","0.1","1.5",0.73,0.960954446854664,NA
"23204","edgeR-robust","findcirc","5","20","0.1","1.5",0.74,0.965051819715594,NA
"23205","edgeR-robust","findcirc","5","20","0.1","1.5",0.75,0.96529284164859,NA
"23206","edgeR-robust","findcirc","5","20","0.1","1.5",0.76,0.96529284164859,NA
"23207","edgeR-robust","findcirc","5","20","0.1","1.5",0.77,0.967462039045553,NA
"23208","edgeR-robust","findcirc","5","20","0.1","1.5",0.78,0.967462039045553,NA
"23209","edgeR-robust","findcirc","5","20","0.1","1.5",0.79,0.967462039045553,NA
"23210","edgeR-robust","findcirc","5","20","0.1","1.5",0.8,0.969269703543022,NA
"23211","edgeR-robust","findcirc","5","20","0.1","1.5",0.81,0.9705953241745,NA
"23212","edgeR-robust","findcirc","5","20","0.1","1.5",0.82,0.971800433839479,NA
"23213","edgeR-robust","findcirc","5","20","0.1","1.5",0.83,0.973659745894019,NA
"23214","edgeR-robust","findcirc","5","20","0.1","1.5",0.84,0.973969631236443,NA
"23215","edgeR-robust","findcirc","5","20","0.1","1.5",0.85,0.975448629461645,NA
"23216","edgeR-robust","findcirc","5","20","0.1","1.5",0.86,0.976138828633406,NA
"23217","edgeR-robust","findcirc","5","20","0.1","1.5",0.87,0.976138828633406,NA
"23218","edgeR-robust","findcirc","5","20","0.1","1.5",0.88,0.976138828633406,NA
"23219","edgeR-robust","findcirc","5","20","0.1","1.5",0.89,0.976138828633406,NA
"23220","edgeR-robust","findcirc","5","20","0.1","1.5",0.9,0.976138828633406,NA
"23221","edgeR-robust","findcirc","5","20","0.1","1.5",0.91,0.976138828633406,NA
"23222","edgeR-robust","findcirc","5","20","0.1","1.5",0.92,0.976138828633406,NA
"23223","edgeR-robust","findcirc","5","20","0.1","1.5",0.93,0.976138828633406,NA
"23224","edgeR-robust","findcirc","5","20","0.1","1.5",0.94,0.976138828633406,NA
"23225","edgeR-robust","findcirc","5","20","0.1","1.5",0.95,0.986984815618221,NA
"23226","edgeR-robust","findcirc","5","20","0.1","1.5",0.96,0.991142443962401,NA
"23227","edgeR-robust","findcirc","5","20","0.1","1.5",0.97,0.991323210412148,NA
"23228","edgeR-robust","findcirc","5","20","0.1","1.5",0.98,0.995070005915993,NA
"23229","edgeR-robust","findcirc","5","20","0.1","1.5",0.99,0.998192335502531,NA
"23230","edgeR-robust","findcirc","5","20","0.1","1.5",1,1,NA
"23231","edgeR-robust","findcirc","5","21","0.1","1.5",0,0,NA
"23232","edgeR-robust","findcirc","5","21","0.1","1.5",0.01,0.39468104719764,NA
"23233","edgeR-robust","findcirc","5","21","0.1","1.5",0.02,0.445743784239359,NA
"23234","edgeR-robust","findcirc","5","21","0.1","1.5",0.03,0.491288716814159,NA
"23235","edgeR-robust","findcirc","5","21","0.1","1.5",0.04,0.514210347174949,NA
"23236","edgeR-robust","findcirc","5","21","0.1","1.5",0.05,0.54049634474798,NA
"23237","edgeR-robust","findcirc","5","21","0.1","1.5",0.06,0.55440466613033,NA
"23238","edgeR-robust","findcirc","5","21","0.1","1.5",0.07,0.584840323201231,NA
"23239","edgeR-robust","findcirc","5","21","0.1","1.5",0.08,0.60142954390742,NA
"23240","edgeR-robust","findcirc","5","21","0.1","1.5",0.09,0.631305309734513,NA
"23241","edgeR-robust","findcirc","5","21","0.1","1.5",0.1,0.645894788593904,NA
"23242","edgeR-robust","findcirc","5","21","0.1","1.5",0.11,0.6549634474798,NA
"23243","edgeR-robust","findcirc","5","21","0.1","1.5",0.12,0.669247787610619,NA
"23244","edgeR-robust","findcirc","5","21","0.1","1.5",0.13,0.680125368731563,NA
"23245","edgeR-robust","findcirc","5","21","0.1","1.5",0.14,0.690412979351032,NA
"23246","edgeR-robust","findcirc","5","21","0.1","1.5",0.15,0.698537899191997,NA
"23247","edgeR-robust","findcirc","5","21","0.1","1.5",0.16,0.712389380530973,NA
"23248","edgeR-robust","findcirc","5","21","0.1","1.5",0.17,0.716814159292035,NA
"23249","edgeR-robust","findcirc","5","21","0.1","1.5",0.18,0.72669616519174,NA
"23250","edgeR-robust","findcirc","5","21","0.1","1.5",0.19,0.742477876106195,NA
"23251","edgeR-robust","findcirc","5","21","0.1","1.5",0.2,0.748189863234111,NA
"23252","edgeR-robust","findcirc","5","21","0.1","1.5",0.21,0.768620943952802,NA
"23253","edgeR-robust","findcirc","5","21","0.1","1.5",0.22,0.780973451327434,NA
"23254","edgeR-robust","findcirc","5","21","0.1","1.5",0.23,0.783185840707965,NA
"23255","edgeR-robust","findcirc","5","21","0.1","1.5",0.24,0.785766961651917,NA
"23256","edgeR-robust","findcirc","5","21","0.1","1.5",0.25,0.790349768225874,NA
"23257","edgeR-robust","findcirc","5","21","0.1","1.5",0.26,0.793756145526057,NA
"23258","edgeR-robust","findcirc","5","21","0.1","1.5",0.27,0.795476892822025,NA
"23259","edgeR-robust","findcirc","5","21","0.1","1.5",0.28,0.801890587288817,NA
"23260","edgeR-robust","findcirc","5","21","0.1","1.5",0.29,0.803097345132743,NA
"23261","edgeR-robust","findcirc","5","21","0.1","1.5",0.3,0.805309734513274,NA
"23262","edgeR-robust","findcirc","5","21","0.1","1.5",0.31,0.811455260570305,NA
"23263","edgeR-robust","findcirc","5","21","0.1","1.5",0.32,0.81283185840708,NA
"23264","edgeR-robust","findcirc","5","21","0.1","1.5",0.33,0.820115724982982,NA
"23265","edgeR-robust","findcirc","5","21","0.1","1.5",0.34,0.82853982300885,NA
"23266","edgeR-robust","findcirc","5","21","0.1","1.5",0.35,0.835730088495575,NA
"23267","edgeR-robust","findcirc","5","21","0.1","1.5",0.36,0.849790405216581,NA
"23268","edgeR-robust","findcirc","5","21","0.1","1.5",0.37,0.853152654867257,NA
"23269","edgeR-robust","findcirc","5","21","0.1","1.5",0.38,0.855272861356932,NA
"23270","edgeR-robust","findcirc","5","21","0.1","1.5",0.39,0.857079646017699,NA
"23271","edgeR-robust","findcirc","5","21","0.1","1.5",0.4,0.86283185840708,NA
"23272","edgeR-robust","findcirc","5","21","0.1","1.5",0.41,0.867256637168142,NA
"23273","edgeR-robust","findcirc","5","21","0.1","1.5",0.42,0.867256637168142,NA
"23274","edgeR-robust","findcirc","5","21","0.1","1.5",0.43,0.871341048332199,NA
"23275","edgeR-robust","findcirc","5","21","0.1","1.5",0.44,0.877017178552837,NA
"23276","edgeR-robust","findcirc","5","21","0.1","1.5",0.45,0.878318584070796,NA
"23277","edgeR-robust","findcirc","5","21","0.1","1.5",0.46,0.880530973451327,NA
"23278","edgeR-robust","findcirc","5","21","0.1","1.5",0.47,0.881163084702908,NA
"23279","edgeR-robust","findcirc","5","21","0.1","1.5",0.48,0.883407079646018,NA
"23280","edgeR-robust","findcirc","5","21","0.1","1.5",0.49,0.886922320550639,NA
"23281","edgeR-robust","findcirc","5","21","0.1","1.5",0.5,0.889380530973451,NA
"23282","edgeR-robust","findcirc","5","21","0.1","1.5",0.51,0.891592920353982,NA
"23283","edgeR-robust","findcirc","5","21","0.1","1.5",0.52,0.892330383480826,NA
"23284","edgeR-robust","findcirc","5","21","0.1","1.5",0.53,0.897984267453294,NA
"23285","edgeR-robust","findcirc","5","21","0.1","1.5",0.54,0.897984267453294,NA
"23286","edgeR-robust","findcirc","5","21","0.1","1.5",0.55,0.904867256637168,NA
"23287","edgeR-robust","findcirc","5","21","0.1","1.5",0.56,0.905051622418879,NA
"23288","edgeR-robust","findcirc","5","21","0.1","1.5",0.57,0.908185840707965,NA
"23289","edgeR-robust","findcirc","5","21","0.1","1.5",0.58,0.911996066863324,NA
"23290","edgeR-robust","findcirc","5","21","0.1","1.5",0.59,0.913716814159292,NA
"23291","edgeR-robust","findcirc","5","21","0.1","1.5",0.6,0.913716814159292,NA
"23292","edgeR-robust","findcirc","5","21","0.1","1.5",0.61,0.918879056047198,NA
"23293","edgeR-robust","findcirc","5","21","0.1","1.5",0.62,0.921091445427729,NA
"23294","edgeR-robust","findcirc","5","21","0.1","1.5",0.63,0.922566371681416,NA
"23295","edgeR-robust","findcirc","5","21","0.1","1.5",0.64,0.922566371681416,NA
"23296","edgeR-robust","findcirc","5","21","0.1","1.5",0.65,0.929203539823009,NA
"23297","edgeR-robust","findcirc","5","21","0.1","1.5",0.66,0.932153392330384,NA
"23298","edgeR-robust","findcirc","5","21","0.1","1.5",0.67,0.934181415929204,NA
"23299","edgeR-robust","findcirc","5","21","0.1","1.5",0.68,0.938790560471976,NA
"23300","edgeR-robust","findcirc","5","21","0.1","1.5",0.69,0.94155604719764,NA
"23301","edgeR-robust","findcirc","5","21","0.1","1.5",0.7,0.944690265486726,NA
"23302","edgeR-robust","findcirc","5","21","0.1","1.5",0.71,0.946656833824975,NA
"23303","edgeR-robust","findcirc","5","21","0.1","1.5",0.72,0.949391592920354,NA
"23304","edgeR-robust","findcirc","5","21","0.1","1.5",0.73,0.951327433628319,NA
"23305","edgeR-robust","findcirc","5","21","0.1","1.5",0.74,0.951327433628319,NA
"23306","edgeR-robust","findcirc","5","21","0.1","1.5",0.75,0.955752212389381,NA
"23307","edgeR-robust","findcirc","5","21","0.1","1.5",0.76,0.95759587020649,NA
"23308","edgeR-robust","findcirc","5","21","0.1","1.5",0.77,0.964601769911504,NA
"23309","edgeR-robust","findcirc","5","21","0.1","1.5",0.78,0.964601769911504,NA
"23310","edgeR-robust","findcirc","5","21","0.1","1.5",0.79,0.964601769911504,NA
"23311","edgeR-robust","findcirc","5","21","0.1","1.5",0.8,0.964601769911504,NA
"23312","edgeR-robust","findcirc","5","21","0.1","1.5",0.81,0.96858407079646,NA
"23313","edgeR-robust","findcirc","5","21","0.1","1.5",0.82,0.969026548672566,NA
"23314","edgeR-robust","findcirc","5","21","0.1","1.5",0.83,0.969026548672566,NA
"23315","edgeR-robust","findcirc","5","21","0.1","1.5",0.84,0.969026548672566,NA
"23316","edgeR-robust","findcirc","5","21","0.1","1.5",0.85,0.973451327433628,NA
"23317","edgeR-robust","findcirc","5","21","0.1","1.5",0.86,0.973451327433628,NA
"23318","edgeR-robust","findcirc","5","21","0.1","1.5",0.87,0.975663716814159,NA
"23319","edgeR-robust","findcirc","5","21","0.1","1.5",0.88,0.9775600505689,NA
"23320","edgeR-robust","findcirc","5","21","0.1","1.5",0.89,0.97787610619469,NA
"23321","edgeR-robust","findcirc","5","21","0.1","1.5",0.9,0.979977876106195,NA
"23322","edgeR-robust","findcirc","5","21","0.1","1.5",0.91,0.981563421828909,NA
"23323","edgeR-robust","findcirc","5","21","0.1","1.5",0.92,0.983407079646018,NA
"23324","edgeR-robust","findcirc","5","21","0.1","1.5",0.93,0.983407079646018,NA
"23325","edgeR-robust","findcirc","5","21","0.1","1.5",0.94,0.983407079646018,NA
"23326","edgeR-robust","findcirc","5","21","0.1","1.5",0.95,0.983407079646018,NA
"23327","edgeR-robust","findcirc","5","21","0.1","1.5",0.96,0.983407079646018,NA
"23328","edgeR-robust","findcirc","5","21","0.1","1.5",0.97,0.991150442477876,NA
"23329","edgeR-robust","findcirc","5","21","0.1","1.5",0.98,0.997345132743363,NA
"23330","edgeR-robust","findcirc","5","21","0.1","1.5",0.99,1,NA
"23331","edgeR-robust","findcirc","5","21","0.1","1.5",1,1,NA
"23332","edgeR-robust","findcirc","5","22","0.1","1.5",0,0,NA
"23333","edgeR-robust","findcirc","5","22","0.1","1.5",0.01,0.462864197530864,NA
"23334","edgeR-robust","findcirc","5","22","0.1","1.5",0.02,0.515019157088123,NA
"23335","edgeR-robust","findcirc","5","22","0.1","1.5",0.03,0.552460317460317,NA
"23336","edgeR-robust","findcirc","5","22","0.1","1.5",0.04,0.580092592592593,NA
"23337","edgeR-robust","findcirc","5","22","0.1","1.5",0.05,0.602933333333333,NA
"23338","edgeR-robust","findcirc","5","22","0.1","1.5",0.06,0.619703703703704,NA
"23339","edgeR-robust","findcirc","5","22","0.1","1.5",0.07,0.640888888888889,NA
"23340","edgeR-robust","findcirc","5","22","0.1","1.5",0.08,0.655703703703704,NA
"23341","edgeR-robust","findcirc","5","22","0.1","1.5",0.09,0.669185185185185,NA
"23342","edgeR-robust","findcirc","5","22","0.1","1.5",0.1,0.678080808080808,NA
"23343","edgeR-robust","findcirc","5","22","0.1","1.5",0.11,0.698024691358025,NA
"23344","edgeR-robust","findcirc","5","22","0.1","1.5",0.12,0.709230769230769,NA
"23345","edgeR-robust","findcirc","5","22","0.1","1.5",0.13,0.730476190476191,NA
"23346","edgeR-robust","findcirc","5","22","0.1","1.5",0.14,0.746349206349206,NA
"23347","edgeR-robust","findcirc","5","22","0.1","1.5",0.15,0.76,NA
"23348","edgeR-robust","findcirc","5","22","0.1","1.5",0.16,0.764444444444444,NA
"23349","edgeR-robust","findcirc","5","22","0.1","1.5",0.17,0.765972222222222,NA
"23350","edgeR-robust","findcirc","5","22","0.1","1.5",0.18,0.768888888888889,NA
"23351","edgeR-robust","findcirc","5","22","0.1","1.5",0.19,0.771313131313131,NA
"23352","edgeR-robust","findcirc","5","22","0.1","1.5",0.2,0.77979797979798,NA
"23353","edgeR-robust","findcirc","5","22","0.1","1.5",0.21,0.791805555555556,NA
"23354","edgeR-robust","findcirc","5","22","0.1","1.5",0.22,0.815238095238095,NA
"23355","edgeR-robust","findcirc","5","22","0.1","1.5",0.23,0.822345679012346,NA
"23356","edgeR-robust","findcirc","5","22","0.1","1.5",0.24,0.825277777777778,NA
"23357","edgeR-robust","findcirc","5","22","0.1","1.5",0.25,0.827350427350427,NA
"23358","edgeR-robust","findcirc","5","22","0.1","1.5",0.26,0.832,NA
"23359","edgeR-robust","findcirc","5","22","0.1","1.5",0.27,0.833333333333333,NA
"23360","edgeR-robust","findcirc","5","22","0.1","1.5",0.28,0.833333333333333,NA
"23361","edgeR-robust","findcirc","5","22","0.1","1.5",0.29,0.84,NA
"23362","edgeR-robust","findcirc","5","22","0.1","1.5",0.3,0.84,NA
"23363","edgeR-robust","findcirc","5","22","0.1","1.5",0.31,0.844444444444444,NA
"23364","edgeR-robust","findcirc","5","22","0.1","1.5",0.32,0.848333333333333,NA
"23365","edgeR-robust","findcirc","5","22","0.1","1.5",0.33,0.851111111111111,NA
"23366","edgeR-robust","findcirc","5","22","0.1","1.5",0.34,0.864444444444444,NA
"23367","edgeR-robust","findcirc","5","22","0.1","1.5",0.35,0.865714285714286,NA
"23368","edgeR-robust","findcirc","5","22","0.1","1.5",0.36,0.874666666666667,NA
"23369","edgeR-robust","findcirc","5","22","0.1","1.5",0.37,0.880493827160494,NA
"23370","edgeR-robust","findcirc","5","22","0.1","1.5",0.38,0.885656565656566,NA
"23371","edgeR-robust","findcirc","5","22","0.1","1.5",0.39,0.889722222222222,NA
"23372","edgeR-robust","findcirc","5","22","0.1","1.5",0.4,0.891111111111111,NA
"23373","edgeR-robust","findcirc","5","22","0.1","1.5",0.41,0.892296296296296,NA
"23374","edgeR-robust","findcirc","5","22","0.1","1.5",0.42,0.893333333333333,NA
"23375","edgeR-robust","findcirc","5","22","0.1","1.5",0.43,0.898333333333333,NA
"23376","edgeR-robust","findcirc","5","22","0.1","1.5",0.44,0.903589743589744,NA
"23377","edgeR-robust","findcirc","5","22","0.1","1.5",0.45,0.904444444444444,NA
"23378","edgeR-robust","findcirc","5","22","0.1","1.5",0.46,0.911851851851852,NA
"23379","edgeR-robust","findcirc","5","22","0.1","1.5",0.47,0.915555555555556,NA
"23380","edgeR-robust","findcirc","5","22","0.1","1.5",0.48,0.915555555555556,NA
"23381","edgeR-robust","findcirc","5","22","0.1","1.5",0.49,0.91968253968254,NA
"23382","edgeR-robust","findcirc","5","22","0.1","1.5",0.5,0.92,NA
"23383","edgeR-robust","findcirc","5","22","0.1","1.5",0.51,0.923333333333333,NA
"23384","edgeR-robust","findcirc","5","22","0.1","1.5",0.52,0.926666666666667,NA
"23385","edgeR-robust","findcirc","5","22","0.1","1.5",0.53,0.928888888888889,NA
"23386","edgeR-robust","findcirc","5","22","0.1","1.5",0.54,0.928888888888889,NA
"23387","edgeR-robust","findcirc","5","22","0.1","1.5",0.55,0.928888888888889,NA
"23388","edgeR-robust","findcirc","5","22","0.1","1.5",0.56,0.934747474747475,NA
"23389","edgeR-robust","findcirc","5","22","0.1","1.5",0.57,0.935555555555556,NA
"23390","edgeR-robust","findcirc","5","22","0.1","1.5",0.58,0.935555555555556,NA
"23391","edgeR-robust","findcirc","5","22","0.1","1.5",0.59,0.938571428571429,NA
"23392","edgeR-robust","findcirc","5","22","0.1","1.5",0.6,0.938571428571429,NA
"23393","edgeR-robust","findcirc","5","22","0.1","1.5",0.61,0.948444444444444,NA
"23394","edgeR-robust","findcirc","5","22","0.1","1.5",0.62,0.951111111111111,NA
"23395","edgeR-robust","findcirc","5","22","0.1","1.5",0.63,0.951111111111111,NA
"23396","edgeR-robust","findcirc","5","22","0.1","1.5",0.64,0.955555555555556,NA
"23397","edgeR-robust","findcirc","5","22","0.1","1.5",0.65,0.955555555555556,NA
"23398","edgeR-robust","findcirc","5","22","0.1","1.5",0.66,0.956161616161616,NA
"23399","edgeR-robust","findcirc","5","22","0.1","1.5",0.67,0.957777777777778,NA
"23400","edgeR-robust","findcirc","5","22","0.1","1.5",0.68,0.961414141414141,NA
"23401","edgeR-robust","findcirc","5","22","0.1","1.5",0.69,0.964444444444444,NA
"23402","edgeR-robust","findcirc","5","22","0.1","1.5",0.7,0.964444444444444,NA
"23403","edgeR-robust","findcirc","5","22","0.1","1.5",0.71,0.966666666666667,NA
"23404","edgeR-robust","findcirc","5","22","0.1","1.5",0.72,0.968888888888889,NA
"23405","edgeR-robust","findcirc","5","22","0.1","1.5",0.73,0.968888888888889,NA
"23406","edgeR-robust","findcirc","5","22","0.1","1.5",0.74,0.971111111111111,NA
"23407","edgeR-robust","findcirc","5","22","0.1","1.5",0.75,0.971111111111111,NA
"23408","edgeR-robust","findcirc","5","22","0.1","1.5",0.76,0.971111111111111,NA
"23409","edgeR-robust","findcirc","5","22","0.1","1.5",0.77,0.971111111111111,NA
"23410","edgeR-robust","findcirc","5","22","0.1","1.5",0.78,0.971111111111111,NA
"23411","edgeR-robust","findcirc","5","22","0.1","1.5",0.79,0.974444444444444,NA
"23412","edgeR-robust","findcirc","5","22","0.1","1.5",0.8,0.975555555555556,NA
"23413","edgeR-robust","findcirc","5","22","0.1","1.5",0.81,0.975555555555556,NA
"23414","edgeR-robust","findcirc","5","22","0.1","1.5",0.82,0.975555555555556,NA
"23415","edgeR-robust","findcirc","5","22","0.1","1.5",0.83,0.975555555555556,NA
"23416","edgeR-robust","findcirc","5","22","0.1","1.5",0.84,0.977777777777778,NA
